unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_20,sensor_measurement_21
56.0,20.0,0.61494255,0.4166667,0.0,0.4758911,0.37845993,0.4517212,0.62802124,0.3635254,0.1392746,0.4285717,0.6268692,0.38232422,0.16859055,0.41939163,0.5,0.4651184,0.57622147
56.0,21.0,0.4770115,0.5,0.0,0.36746216,0.39546585,0.39061356,0.624794,0.31835938,0.168087,0.45238304,0.47974396,0.33862305,0.14846802,0.4701805,0.5,0.4883728,0.50925064
56.0,22.0,0.47126436,0.16666669,0.0,0.3313141,0.46348572,0.27768135,0.6119156,0.30322266,0.1291771,0.3571434,0.4541626,0.36767578,0.16126633,0.39976883,0.33333206,0.49612427,0.41135025
56.0,23.0,0.40229887,0.5,0.0,0.4186554,0.33202744,0.5462513,0.5893707,0.28808594,0.08708954,0.5297642,0.56716156,0.41186523,0.1844368,0.32666397,0.58333206,0.33333397,0.56752396
56.0,24.0,0.55172414,0.4166667,0.0,0.25300598,0.35774994,0.44361877,0.64733887,0.3786621,0.13726044,0.47619247,0.5692978,0.35327148,0.18939209,0.54636383,0.5,0.52713203,0.6088104
56.0,25.0,0.61494255,0.33333334,0.0,0.48794556,0.4022255,0.3853798,0.528183,0.3786621,0.16378021,0.2678566,0.56716156,0.35327148,0.16854095,0.35552216,0.33333206,0.5348854,0.5392151
56.0,26.0,0.63793105,0.5833333,0.0,0.46385193,0.45280457,0.61107254,0.5877609,0.3786621,0.13129044,0.4285717,0.65245056,0.32373047,0.16890335,0.41246796,0.5,0.5426369,0.50317764
56.0,27.0,0.44827586,0.75,0.0,0.59939575,0.51493454,0.30924797,0.52334595,0.34838867,0.134655,0.44047737,0.55010986,0.36767578,0.17014313,0.40438843,0.58333206,0.49612427,0.57829285
56.0,28.0,0.59770113,0.16666669,0.0,0.2891388,0.45803452,0.47636604,0.51690674,0.4091797,0.13223267,0.39881134,0.6012802,0.30908203,0.17499161,0.45363617,0.5,0.56589127,0.54598236
56.0,29.0,0.40804598,0.4166667,0.0,0.503006,0.48593903,0.3592167,0.60546875,0.3635254,0.12998962,0.35119057,0.7078934,0.25024414,0.17540741,0.5163536,0.41666412,0.61240387,0.58961487
56.0,30.0,0.43103448,0.5833333,0.0,0.400589,0.4333992,0.45931625,0.5748749,0.31835938,0.1435852,0.3571434,0.6439285,0.27978516,0.16265869,0.5232811,0.41666412,0.63565826,0.5926552
56.0,31.0,0.5689655,0.75,0.0,0.42468262,0.40571213,0.5003376,0.49758148,0.34838867,0.14134216,0.5476208,0.6545868,0.39697266,0.17906952,0.43054962,0.5,0.45736504,0.4745903
56.0,32.0,0.42528737,0.6666666,0.0,0.4066162,0.39699173,0.4517212,0.52334595,0.34838867,0.12227249,0.44047737,0.53518677,0.42651367,0.16369247,0.49826813,0.5,0.52713203,0.755867
56.0,33.0,0.5,0.16666669,0.0,0.45181274,0.4798355,0.5509777,0.46376038,0.28808594,0.14336014,0.38095474,0.5266495,0.32373047,0.16745758,0.35860062,0.5,0.49612427,0.49323273
56.0,34.0,0.4827586,0.25,0.0,0.3012085,0.5147171,0.53831863,0.49436188,0.34838867,0.11383438,0.42262077,0.55010986,0.38232422,0.13649368,0.4967308,0.41666412,0.49612427,0.62966156
56.0,35.0,0.62068963,0.8333333,0.0,0.36444092,0.40920258,0.42268753,0.5539398,0.24267578,0.12711334,0.36904907,0.6460495,0.33862305,0.13969421,0.5344391,0.5,0.52713203,0.6639061
56.0,36.0,0.62068963,0.9166667,0.0,0.3283081,0.30651855,0.33034897,0.61351776,0.31835938,0.1364975,0.35119057,0.44350433,0.27978516,0.17174149,0.40361786,0.41666412,0.49612427,0.55412674
56.0,37.0,0.26436782,0.4166667,0.0,0.36143494,0.4410286,0.40901375,0.52334595,0.31835938,0.13470078,0.42262077,0.60767365,0.35327148,0.15888977,0.5709877,0.41666412,0.43411064,0.3429985
56.0,38.0,0.24137932,0.9166667,0.0,0.46987915,0.5229988,0.38099098,0.64089966,0.31835938,0.1288681,0.48809433,0.5415726,0.41186523,0.1795845,0.4486351,0.41666412,0.48061943,0.47804642
56.0,39.0,0.59770113,0.16666669,0.0,0.21083069,0.46479034,0.48007965,0.59741974,0.4243164,0.1449318,0.375,0.5735626,0.33862305,0.17452621,0.35321426,0.5,0.5348854,0.5937576
56.0,40.0,0.44252872,0.9166667,0.0,0.39759827,0.38412857,0.49172783,0.5136795,0.34838867,0.14888,0.3571434,0.65885925,0.35327148,0.16890335,0.5232811,0.41666412,0.48061943,0.6135025
56.0,41.0,0.22988507,0.5833333,0.0,0.3192749,0.53477097,0.47163963,0.70853424,0.3786621,0.12056351,0.3571434,0.6439285,0.33862305,0.15920258,0.41400528,0.33333206,0.5813961,0.5822983
56.0,42.0,0.44827586,0.6666666,0.0,0.56925964,0.5437088,0.43618965,0.5813217,0.3635254,0.12397766,0.3571434,0.5842209,0.30908203,0.14113998,0.5752182,0.33333206,0.5426369,0.68572235
56.0,43.0,0.42528737,0.16666669,0.0,0.3915558,0.3760643,0.4360218,0.5732651,0.28808594,0.14461517,0.39881134,0.65032196,0.27978516,0.15713882,0.4532547,0.33333206,0.6046505,0.46741104
56.0,44.0,0.44252872,0.4166667,0.0,0.3463745,0.27141953,0.39888573,0.4669876,0.31835938,0.1040535,0.38095474,0.6268692,0.41186523,0.17344284,0.4290123,0.33333206,0.52713203,0.5182266
56.0,45.0,0.50574714,0.5833333,0.0,0.40361023,0.3379135,0.48109245,0.5893707,0.3635254,0.14551544,0.36309624,0.56290436,0.41186523,0.1665268,0.34205627,0.33333206,0.5581417,0.41646194
56.0,46.0,0.5804598,0.25,0.0,0.40361023,0.49225998,0.5053997,0.5008087,0.2578125,0.13443375,0.35119057,0.62900543,0.30908203,0.15006638,0.341671,0.5,0.61240387,0.5909958
56.0,47.0,0.908046,0.5833333,0.0,0.34036255,0.45454407,0.4387226,0.5861511,0.3334961,0.13636017,0.47619247,0.6545868,0.41186523,0.15801239,0.4444008,0.5,0.43411064,0.558548
56.0,48.0,0.40229887,0.33333334,0.0,0.34939575,0.35840225,0.44091797,0.6521759,0.34838867,0.15538788,0.34523964,0.5159912,0.4560547,0.1757164,0.49480438,0.5,0.5813961,0.514637
56.0,49.0,0.3218391,0.6666666,0.0,0.62950134,0.39611816,0.50253105,0.39774323,0.3334961,0.17063904,0.49404907,0.50533295,0.26489258,0.15094376,0.5386696,0.41666412,0.5348854,0.63918686
56.0,50.0,0.591954,0.5833333,0.0,0.56925964,0.53847885,0.5200882,0.51690674,0.28808594,0.112529755,0.45833397,0.47760773,0.2944336,0.14717484,0.5552139,0.41666412,0.3488388,0.640152
56.0,51.0,0.79310346,0.08333331,0.0,0.3192749,0.35164642,0.47332954,0.4508896,0.3786621,0.14888,0.43452644,0.48401642,0.39697266,0.13695908,0.4074669,0.41666412,0.4883728,0.7325325
56.0,52.0,0.8218391,0.5833333,0.0,0.4487915,0.30913544,0.5860882,0.5781021,0.3334961,0.14793777,0.4821434,0.6396637,0.38232422,0.17385483,0.42593384,0.5,0.6589165,0.6553421
56.0,53.0,0.64942527,0.9166667,0.0,0.31324768,0.42118835,0.59874916,0.600647,0.30322266,0.10521698,0.3392849,0.6886978,0.38232422,0.16895676,0.38245392,0.33333206,0.5348854,0.5539894
56.0,54.0,0.5229885,0.5833333,0.0,0.37348938,0.5513382,0.40327454,0.47342682,0.34838867,0.13277054,0.3571434,0.47974396,0.33862305,0.16601181,0.5209732,0.33333206,0.49612427,0.52692795
56.0,55.0,0.48850575,0.8333333,0.0,0.4608307,0.5698738,0.4751854,0.5024109,0.22753906,0.14753342,0.48809433,0.5991516,0.35327148,0.19981384,0.4420929,0.33333206,0.5193825,0.58423233
56.0,56.0,0.3448276,0.75,0.0,0.2770996,0.5371704,0.36681175,0.44605255,0.3334961,0.1483841,0.45238304,0.50533295,0.39697266,0.18325043,0.44363022,0.41666412,0.61240387,0.5091133
56.0,57.0,0.591954,0.9166667,0.0,0.49395752,0.43470764,0.37288857,0.5764847,0.3635254,0.12316513,0.33333397,0.53305054,0.2944336,0.16394806,0.17544937,0.33333206,0.44961357,0.59472275
56.0,58.0,0.49425286,0.5833333,0.0,0.42770386,0.40658188,0.41069984,0.49597168,0.3786621,0.14955139,0.38095474,0.57995605,0.38232422,0.16559982,0.54405594,0.5,0.40310097,0.4210167
56.0,59.0,0.68390805,0.5,0.0,0.43974304,0.45105743,0.43585205,0.5539398,0.3334961,0.14134216,0.39881134,0.5735626,0.30908203,0.19604874,0.40400314,0.33333206,0.5891495,0.62496567
56.0,60.0,0.7701149,0.75,0.0,0.5270996,0.28319168,0.4336586,0.51690674,0.4091797,0.1399498,0.4107151,0.53518677,0.2355957,0.17684937,0.5621376,0.33333206,0.4883728,0.61971664
56.0,61.0,0.5632184,0.5,0.0,0.37046814,0.52845,0.52464485,0.53300476,0.34838867,0.135643,0.42262077,0.52025604,0.30908203,0.18691254,0.4836464,0.41666412,0.4186058,0.59734726
56.0,62.0,0.6321839,0.8333333,0.0,0.5662689,0.28188324,0.44159317,0.39131165,0.34838867,0.14138794,0.22023964,0.5863571,0.36767578,0.17225647,0.47364426,0.58333206,0.5348854,0.5521965
56.0,63.0,0.17816094,0.25,0.0,0.42167664,0.6040993,0.41441536,0.5394516,0.3334961,0.12491989,0.45238304,0.46694946,0.36767578,0.20337677,0.43247223,0.41666412,0.44961357,0.61364365
56.0,64.0,0.33908045,0.6666666,0.0,0.43974304,0.41748428,0.47839165,0.5764847,0.27294922,0.15013885,0.4642868,0.5970154,0.36767578,0.17540741,0.41439056,0.33333206,0.3720932,0.5323105
56.0,65.0,0.5574713,0.4166667,0.0,0.4668579,0.53084946,0.33305168,0.5426636,0.31835938,0.16611099,0.4285717,0.57995605,0.35327148,0.1798439,0.36360168,0.5,0.5891495,0.46962357
56.0,66.0,0.7126437,0.25,0.0,0.6084137,0.43819427,0.52903366,0.61351776,0.39379883,0.12725067,0.4285717,0.60341644,0.2944336,0.20383835,0.56598663,0.41666412,0.43411064,0.5534363
56.0,67.0,0.62068963,0.9166667,0.0,0.56925964,0.35121155,0.42066193,0.689209,0.3635254,0.1291771,0.3571434,0.5522461,0.33862305,0.17855453,0.48287964,0.5,0.5813961,0.305027
56.0,68.0,0.40804598,0.5,0.0,0.39759827,0.46740723,0.42150497,0.54911804,0.31835938,0.17234421,0.4464283,0.6140747,0.35327148,0.16880035,0.28972626,0.33333206,0.5581417,0.6840668
56.0,69.0,0.50574714,0.4166667,0.0,0.35240173,0.42991257,0.36833,0.62963104,0.3786621,0.13622665,0.38095474,0.56716156,0.35327148,0.17333984,0.38822937,0.33333206,0.5116291,0.51753616
56.0,70.0,0.5114943,0.5,0.0,0.36143494,0.39372253,0.41475105,0.63607025,0.3635254,0.15368271,0.4642868,0.59062195,0.39697266,0.18314743,0.25086594,0.33333206,0.59689903,0.64775085
56.0,71.0,0.43103448,0.8333333,0.0,0.24397278,0.57510376,0.46100616,0.5040207,0.3334961,0.14896774,0.48809433,0.69296265,0.32373047,0.18660355,0.30665588,0.41666412,0.50387764,0.42833328
56.0,72.0,0.4597701,0.4166667,0.0,0.41264343,0.4584694,0.496624,0.536232,0.28808594,0.13801956,0.50595284,0.52025604,0.27978516,0.18639755,0.3782196,0.58333206,0.57364464,0.55799484
56.0,73.0,0.5632184,0.8333333,0.0,0.4066162,0.45171356,0.4537468,0.4267273,0.2578125,0.15188599,0.3035717,0.64818573,0.39697266,0.17029572,0.49826813,0.5,0.4651184,0.42695236
56.0,74.0,0.5229885,0.25,0.0,0.4909668,0.47177124,0.4343338,0.51207733,0.3334961,0.13721085,0.47023773,0.4285736,0.42651367,0.17251587,0.43247223,0.5,0.5116291,0.59044266
56.0,75.0,0.20114943,0.75,0.0,0.4307251,0.55155945,0.44496918,0.4605484,0.2578125,0.14281845,0.43452644,0.58208466,0.35327148,0.16838455,0.5190468,0.5,0.6046505,0.59334564
56.0,76.0,0.5689655,0.33333334,0.0,0.5331116,0.34183502,0.4061451,0.6634369,0.34838867,0.1861229,0.4107151,0.6417923,0.35327148,0.19005966,0.32435608,0.5,0.44961357,0.53479767
56.0,77.0,0.5689655,0.4166667,0.0,0.51504517,0.40679932,0.50793266,0.5314026,0.4243164,0.14497375,0.45833397,0.62046814,0.36767578,0.1887703,0.41669846,0.5,0.6046505,0.54639435
56.0,78.0,0.5114943,0.16666669,0.0,0.5813141,0.48288345,0.31380653,0.616745,0.3786621,0.1457367,0.3928566,0.62259674,0.35327148,0.16745758,0.37706757,0.5,0.4418602,0.6090851
56.0,79.0,0.6436782,0.16666669,0.0,0.5331116,0.44713593,0.5364609,0.49758148,0.3786621,0.15229034,0.375,0.5223923,0.36767578,0.16890335,0.3716812,0.41666412,0.4186058,0.50593567
56.0,80.0,0.5344828,0.08333331,0.0,0.48493958,0.4530182,0.46303177,0.5314026,0.3334961,0.12532425,0.45238304,0.58208466,0.33862305,0.18619156,0.37668228,0.5,0.56589127,0.54377365
56.0,81.0,0.47126436,0.5833333,0.0,0.34036255,0.637455,0.41829872,0.536232,0.30322266,0.15242386,0.5357151,0.6140747,0.38232422,0.18412781,0.42977905,0.41666412,0.61240387,0.55233383
56.0,82.0,0.545977,0.16666669,0.0,0.4066162,0.3760643,0.5003376,0.5410614,0.3635254,0.16193771,0.375,0.511734,0.26489258,0.20925903,0.6063881,0.33333206,0.33333397,0.4589882
56.0,83.0,0.57471263,0.33333334,0.0,0.400589,0.49422073,0.5101261,0.51851654,0.34838867,0.13007736,0.5357151,0.5159912,0.30908203,0.15419388,0.5344391,0.5,0.3720932,0.46561813
56.0,84.0,0.3275862,0.25,0.0,0.49697876,0.3165474,0.40259743,0.5136795,0.30322266,0.15166092,0.38095474,0.5714264,0.36767578,0.18392181,0.511734,0.41666412,0.6046505,0.54515076
56.0,85.0,0.5114943,0.16666669,0.0,0.37348938,0.5485077,0.40833664,0.56038666,0.31835938,0.15242386,0.3928566,0.3987198,0.36767578,0.17602158,0.43939972,0.41666412,0.5426369,0.62096024
56.0,86.0,0.20689654,0.5,0.0,0.22590637,0.6326599,0.5305538,0.45410156,0.3334961,0.13272476,0.40476227,0.5010605,0.32373047,0.19878006,0.51288986,0.41666412,0.56589127,0.49171448
56.0,87.0,0.5,0.4166667,0.0,0.41566467,0.5267067,0.42116737,0.6199646,0.30322266,0.1675911,0.4107151,0.5010605,0.33862305,0.20512772,0.33820724,0.5,0.4883728,0.6570015
56.0,88.0,0.44827586,0.8333333,0.0,0.5722809,0.3956833,0.47062683,0.4991989,0.39379883,0.12392807,0.47619247,0.5287781,0.35327148,0.16900635,0.35975266,0.41666412,0.49612427,0.5098038
56.0,89.0,0.55172414,0.25,0.0,0.51504517,0.38325882,0.54945946,0.52495575,0.34838867,0.12707138,0.3571434,0.5692978,0.30908203,0.16869736,0.47325897,0.41666412,0.5503864,0.5582695
56.0,90.0,0.39655173,0.4166667,0.0,0.51504517,0.35033798,0.40344238,0.56359863,0.3334961,0.16732025,0.5178585,0.53518677,0.27978516,0.20801926,0.54559326,0.33333206,0.56589127,0.4831543
56.0,91.0,0.47126436,0.6666666,0.0,0.5060272,0.37192154,0.4993229,0.5748749,0.3334961,0.1700592,0.375,0.5309143,0.35327148,0.21612167,0.488266,0.41666412,0.52713203,0.5201607
56.0,92.0,0.7183908,0.5,0.0,0.5662689,0.3738823,0.43382645,0.5297928,0.22753906,0.16682816,0.36309624,0.624733,0.33862305,0.19109344,0.428627,0.5,0.5116291,0.59472275
56.0,93.0,0.43678162,0.4166667,0.0,0.4909668,0.3941574,0.4269066,0.5829239,0.31835938,0.17741394,0.31547737,0.57782745,0.30908203,0.18753052,0.34975052,0.5,0.57364464,0.5466728
56.0,94.0,0.591954,0.33333334,0.0,0.46987915,0.47721863,0.4795742,0.44605255,0.3334961,0.14116287,0.4107151,0.5970154,0.35327148,0.1796875,0.43401337,0.5,0.52713203,0.6025963
56.0,95.0,0.3045977,0.75,0.0,0.42468262,0.38936234,0.4832878,0.49758148,0.28808594,0.1338005,0.4285717,0.62900543,0.36767578,0.16833496,0.38707352,0.41666412,0.45736504,0.44808197
56.0,96.0,0.37356323,0.75,0.0,0.4578247,0.45018387,0.4795742,0.6022568,0.34838867,0.15453339,0.57738113,0.5159912,0.30908203,0.18077087,0.54213333,0.5,0.5503864,0.58657837
56.0,97.0,0.5229885,0.08333331,0.0,0.5963745,0.28340912,0.61309814,0.5700455,0.30322266,0.16301346,0.36904907,0.58849335,0.42651367,0.18964767,0.5205879,0.41666412,0.50387764,0.49986267
56.0,98.0,0.68390805,0.08333331,0.0,0.3012085,0.41683197,0.35448837,0.5410614,0.39379883,0.14748764,0.5297642,0.65032196,0.35327148,0.17726135,0.40092468,0.41666412,0.5116291,0.60549545
56.0,99.0,0.55172414,0.8333333,0.0,0.62649536,0.4033165,0.4584732,0.59902954,0.31835938,0.17988586,0.5654774,0.6055527,0.39697266,0.15548325,0.44940567,0.41666412,0.52713203,0.6360092
56.0,100.0,0.55172414,0.8333333,0.0,0.4909668,0.5012016,0.3663044,0.53461456,0.30322266,0.18185806,0.51190567,0.58208466,0.32373047,0.1843338,0.42554855,0.41666412,0.5116291,0.5345192
56.0,101.0,0.37931034,0.25,0.0,0.56925964,0.40462112,0.3901062,0.52656555,0.34838867,0.16961288,0.38095474,0.75479126,0.36767578,0.19909286,0.4597931,0.5,0.42635727,0.55109024
56.0,102.0,0.6666666,0.4166667,0.0,0.43373108,0.56354904,0.4125576,0.46215057,0.34838867,0.14511108,0.47023773,0.6012802,0.27978516,0.17163849,0.53251266,0.5,0.6976757,0.55716705
56.0,103.0,0.6091954,0.4166667,0.0,0.4758911,0.41138077,0.47805405,0.59259796,0.28808594,0.13209534,0.38690567,0.6012802,0.4411621,0.1795311,0.5402069,0.41666412,0.38759804,0.5404587
56.0,104.0,0.7356322,0.8333333,0.0,0.61746216,0.64007187,0.5432148,0.61351776,0.3786621,0.15031815,0.4464283,0.58208466,0.38232422,0.19372559,0.50403976,0.5,0.38759804,0.4500122
56.0,105.0,0.40804598,0.33333334,0.0,0.44276428,0.3281021,0.44766998,0.5764847,0.30322266,0.14564896,0.50595284,0.5714264,0.35327148,0.16931534,0.36629486,0.41666412,0.4651184,0.4145279
56.0,106.0,0.545977,0.5,0.0,0.5090332,0.53586197,0.5354481,0.5555496,0.28808594,0.16067886,0.30952454,0.56290436,0.33862305,0.20032883,0.43824387,0.5,0.5193825,0.5620003
56.0,107.0,0.64942527,0.5833333,0.0,0.42167664,0.39197922,0.54405594,0.5845337,0.28808594,0.17885208,0.4642868,0.53731537,0.30908203,0.2063675,0.6017723,0.41666412,0.4651184,0.5720787
56.0,108.0,0.62068963,0.16666669,0.0,0.40361023,0.36254883,0.5251503,0.5136795,0.39379883,0.14313507,0.45833397,0.6098099,0.33862305,0.15801239,0.44517136,0.58333206,0.5348854,0.60383606
56.0,109.0,0.7241379,0.75,0.0,0.59336853,0.3437996,0.4972973,0.5040207,0.30322266,0.16485214,0.49404907,0.5287781,0.22094727,0.21204376,0.6394768,0.41666412,0.48061943,0.5176735
56.0,110.0,0.4137931,0.16666669,0.0,0.38252258,0.35382843,0.45256615,0.41062927,0.30322266,0.195858,0.38690567,0.43709564,0.39697266,0.18598175,0.48210907,0.41666412,0.62015533,0.43454742
56.0,111.0,0.5229885,0.6666666,0.0,0.42468262,0.36385345,0.49206543,0.41545868,0.2578125,0.12648773,0.4285717,0.53518677,0.39697266,0.17540741,0.47787476,0.41666412,0.42635727,0.642086
56.0,112.0,0.6436782,0.6666666,0.0,0.42167664,0.46740723,0.41627312,0.47503662,0.2578125,0.17687988,0.3571434,0.5095978,0.41186523,0.1968193,0.38014603,0.41666412,0.5116291,0.5479164
56.0,113.0,0.43103448,0.16666669,0.0,0.5331116,0.29648972,0.3696823,0.6199646,0.31835938,0.18037796,0.57738113,0.43070984,0.35327148,0.2151947,0.4182396,0.33333206,0.5348854,0.73322296
56.0,114.0,0.40229887,0.5,0.0,0.5060272,0.5659485,0.5227871,0.63124084,0.3334961,0.14860916,0.29761887,0.54797363,0.36767578,0.22695923,0.5252037,0.25,0.5503864,0.50110245
56.0,115.0,0.36206895,0.5833333,0.0,0.37950134,0.48550415,0.39331436,0.41867828,0.34838867,0.20043945,0.4464283,0.47547913,0.27978516,0.17659378,0.52635956,0.58333206,0.59689903,0.44241714
56.0,116.0,0.52873564,0.33333334,0.0,0.6536102,0.59755707,0.4142475,0.520134,0.3334961,0.14443588,0.41666794,0.58208466,0.39697266,0.21132278,0.49711227,0.41666412,0.43411064,0.5371437
56.0,117.0,0.4770115,0.75,0.0,0.45181274,0.39503098,0.56853485,0.48631287,0.28808594,0.15628052,0.45833397,0.5863571,0.35327148,0.1971817,0.6544838,0.5,0.6279087,0.34244728
56.0,118.0,0.46551725,0.5833333,0.0,0.54818726,0.30194092,0.41627312,0.5394516,0.34838867,0.18149948,0.42262077,0.511734,0.33862305,0.1923294,0.4813385,0.5,0.62015533,0.5625496
56.0,119.0,0.49425286,0.25,0.0,0.39457703,0.35164642,0.4751854,0.51690674,0.31835938,0.15044785,0.41666794,0.53305054,0.2355957,0.19227982,0.37091064,0.41666412,0.38759804,0.6561699
56.0,120.0,0.52873564,0.5833333,0.0,0.6054077,0.28188324,0.36022758,0.63928986,0.31835938,0.18549728,0.5654774,0.4818802,0.32373047,0.20935822,0.55290604,0.41666412,0.37984657,0.5332756
56.0,121.0,0.5229885,0.6666666,0.0,0.503006,0.5596237,0.47299004,0.616745,0.27294922,0.21120453,0.45833397,0.58208466,0.35327148,0.22886658,0.51750946,0.41666412,0.45736504,0.5302391
56.0,122.0,0.50574714,0.25,0.0,0.48191833,0.44233704,0.51721764,0.54911804,0.27294922,0.16193771,0.45238304,0.50746155,0.32373047,0.21126938,0.330513,0.33333206,0.45736504,0.586853
56.0,123.0,0.4827586,0.75,0.0,0.48794556,0.3908882,0.39871597,0.536232,0.3635254,0.1758461,0.3571434,0.4328308,0.39697266,0.19960785,0.4774933,0.58333206,0.4651184,0.45995712
56.0,124.0,0.3908046,0.5,0.0,0.21987915,0.33769608,0.39854622,0.5797119,0.22753906,0.20707703,0.47023773,0.6055527,0.27978516,0.18196106,0.49480438,0.41666412,0.44961357,0.57787704
56.0,125.0,0.4137931,0.8333333,0.0,0.3885498,0.45890427,0.49611664,0.56682587,0.39379883,0.18343353,0.54166603,0.48401642,0.30908203,0.15254211,0.41669846,0.5,0.56589127,0.5016556
56.0,126.0,0.28160918,0.5833333,0.0,0.5662689,0.6446495,0.655468,0.5700455,0.30322266,0.1882782,0.44047737,0.42003632,0.4560547,0.16787338,0.5017319,0.5,0.47286987,0.56020355
56.0,127.0,0.3448276,0.5833333,0.0,0.31324768,0.49814606,0.50860786,0.48308563,0.3786621,0.17494965,0.40476227,0.4690857,0.30908203,0.1928978,0.43670654,0.33333206,0.5581417,0.5970726
56.0,128.0,0.4597701,0.25,0.0,0.41566467,0.40026093,0.46455002,0.60385895,0.3786621,0.16453934,0.34523964,0.65885925,0.36767578,0.19609833,0.48056793,0.41666412,0.44961357,0.6372528
56.0,129.0,0.6724138,0.08333331,0.0,0.4758911,0.46871567,0.44209862,0.49436188,0.31835938,0.16539001,0.5476208,0.44350433,0.26489258,0.18474579,0.49634552,0.41666412,0.49612427,0.44973755
56.0,130.0,0.22988507,0.5,0.0,0.5270996,0.43361664,0.4142475,0.56682587,0.4243164,0.17863083,0.3928566,0.5586395,0.30908203,0.20544052,0.6864166,0.41666412,0.4418602,0.57704926
56.0,131.0,0.57471263,0.6666666,0.0,0.4487915,0.39895248,0.52734566,0.56199646,0.39379883,0.18051147,0.4464283,0.5522461,0.39697266,0.19842148,0.49134064,0.5,0.56589127,0.40444565
56.0,132.0,0.42528737,0.5833333,0.0,0.6837158,0.41138077,0.4993229,0.600647,0.34838867,0.15946579,0.41666794,0.6886978,0.32373047,0.20301056,0.48480225,0.33333206,0.5581417,0.4563675
56.0,133.0,0.545977,0.16666669,0.0,0.4758911,0.38499832,0.46995163,0.5764847,0.45458984,0.1707344,0.52380943,0.5650406,0.36767578,0.22556305,0.39900208,0.5,0.49612427,0.3572216
56.0,134.0,0.7586207,0.6666666,0.0,0.5602417,0.5343361,0.4557724,0.6505661,0.3334961,0.19877625,0.4107151,0.53518677,0.35327148,0.19878006,0.5929222,0.6666641,0.59689903,0.5227852
56.0,135.0,0.46551725,0.75,0.0,0.4307251,0.42424393,0.41171455,0.47826385,0.22753906,0.17082214,0.42262077,0.53518677,0.32373047,0.22943497,0.3455162,0.41666412,0.47286987,0.42253494
56.0,136.0,0.4770115,0.16666669,0.0,0.5541992,0.3974266,0.42910194,0.616745,0.3635254,0.15188599,0.36309624,0.56290436,0.35327148,0.17628098,0.42747116,0.33333206,0.5193825,0.4443512
56.0,137.0,0.454023,0.75,0.0,0.4788971,0.41552353,0.45121384,0.64089966,0.4091797,0.16472244,0.44047737,0.5714264,0.38232422,0.1795311,0.41285324,0.41666412,0.28682137,0.5237503
56.0,138.0,0.54022986,0.9166667,0.0,0.5331116,0.50730515,0.42910194,0.45410156,0.3334961,0.17548752,0.49404907,0.488266,0.32373047,0.2283516,0.42324066,0.58333206,0.45736504,0.45222473
56.0,139.0,0.52873564,0.5,0.0,0.2710724,0.4602127,0.47636604,0.59259796,0.21240234,0.17468262,0.39881134,0.5970154,0.39697266,0.21126938,0.5340538,0.5,0.52713203,0.46561813
56.0,140.0,0.27011493,0.08333331,0.0,0.54216003,0.55984116,0.5030384,0.5555496,0.31835938,0.18383408,0.44047737,0.5181198,0.2944336,0.21777344,0.37937546,0.58333206,0.37984657,0.5156021
